ticker,open,high,low,close,volume,amount,marketCap,shares,foreignersRate,exhaustionRate,BPS,PER,PBR,EPS,DIV,DPS,name,market,KRXIndustry,products,IPO,industryCode,industryName,sectorCode,sectorName
278650,1308.0,1327.0,1294.0,1299.0,344450.0,448265699.0,113020195161.0,87005539.0,2.4492188,2.4492188,1329.0,0.0,0.98,0.0,0.0,0.0,HLB바이오스텝,KOSDAQ,자연과학 및 공학 연구개발업,비임상실험 유효성(약리)평가,20191127,WI410,건강관리,G35,건강관리
067630,4400.0,4440.0,4205.0,4215.0,638203.0,2743853446.0,513880399470.0,121917058.0,8.9765625,8.9765625,3270.0,78.06,1.29,54.0,0.0,0.0,HLB생명과학,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,"ESCO 사업, 신재생에너지 사업",20081125,WI410,건강관리,G35,건강관리
024850,2000.0,2070.0,1921.0,1940.0,483977.0,947871276.0,280400057280.0,144536112.0,2.2207031,2.2207031,1701.0,0.0,1.14,0.0,0.0,0.0,HLB이노베이션,KOSDAQ,전자부품 제조업,리드프레임,20010118,WI620,반도체,G45,IT
187420,3120.0,3185.0,3085.0,3095.0,52396.0,163609938.0,90175554790.0,29135882.0,1.5195312,1.5195312,816.0,0.0,3.79,0.0,0.0,0.0,HLB제넥스,KOSDAQ,기초 의약물질 제조업,산업용 효소,20150529,WI410,건강관리,G35,건강관리
047920,15930.0,16260.0,15380.0,15550.0,186626.0,2939373770.0,510029985800.0,32799356.0,1.5400391,1.5400391,3659.0,242.97,4.25,64.0,0.0,0.0,HLB제약,KOSDAQ,자연과학 및 공학 연구개발업,"씨트리시메티딘정, 로자틴정",20151221,WI410,건강관리,G35,건강관리
115450,3440.0,3475.0,3285.0,3325.0,446513.0,1498163891.0,280571024475.0,84382263.0,5.03125,5.03125,1881.0,0.0,1.77,0.0,0.0,0.0,HLB테라퓨틱스,KOSDAQ,기타 전문 도매업,"임베디드 GUI 미들웨어 FXUI-2D, FXUI-3D",20100326,WI410,건강관리,G35,건강관리
046210,1700.0,1725.0,1695.0,1707.0,102367.0,174665901.0,77031307626.0,45126718.0,1.7001953,1.7001953,1789.0,0.0,0.95,0.0,0.0,0.0,HLB파나진,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품및 기타 의약관련 제품 제조업,20000816,WI410,건강관리,G35,건강관리
196300,6780.0,6960.0,6710.0,6960.0,22945.0,156796580.0,64682050080.0,9293398.0,1.4404297,1.4404297,896.0,0.0,7.77,0.0,0.0,0.0,HLB펩,KOSDAQ,기초 의약물질 제조업,펩타이드 바이오소재 및 아미노산 펩타이드 신약,20161207,WI410,건강관리,G35,건강관리
204320,37100.0,37350.0,36500.0,37150.0,152271.0,5630262325.0,1744457008000.0,46957120.0,25.140625,25.140625,53635.0,13.43,0.69,2767.0,1.88,700.0,HL만도,KOSPI,자동차 신품 부품 제조업,"제동장치, 조향장치, 현가장치",20141006,WI300,자동차,G25,경기관련소비재
060980,39800.0,40000.0,39300.0,39450.0,20937.0,827228875.0,363471667650.0,9213477.0,11.59375,11.59375,113030.0,18.9,0.35,2087.0,5.07,2000.0,HL홀딩스,KOSPI,기타 금융업,지주회사 및 경영컨설팅 서비스업,20100519,WI300,자동차,G25,경기관련소비재
011200,21100.0,21150.0,20550.0,20650.0,1441313.0,29820706975.0,19477864080500.0,943237970.0,6.7695312,6.7695312,31615.0,4.13,0.65,4999.0,2.91,600.0,HMM,KOSPI,해상 운송업,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",19951005,WI260,운송,G20,산업재
403870,36500.0,36550.0,34700.0,35400.0,930283.0,32700674650.0,2955849307200.0,83498568.0,21.3125,21.3125,3458.0,33.52,10.24,1056.0,1.69,600.0,HPSP,KOSDAQ,특수 목적용 기계 제조업,고압 수소 어닐링 장비,20220715,WI620,반도체,G45,IT
036640,5170.0,5190.0,5140.0,5180.0,44870.0,231726950.0,84717864000.0,16354800.0,2.3007812,2.3007812,7674.0,5.48,0.68,945.0,7.72,400.0,HRS,KOSDAQ,합성고무 및 플라스틱 물질 제조업,실리콘 컴파운드제품 제조,20000530,WI110,화학,G15,소재
035000,8560.0,8670.0,8510.0,8570.0,23590.0,201864660.0,141982695130.0,16567409.0,34.53125,34.53125,12518.0,6.12,0.68,1400.0,6.42,550.0,HS애드,KOSPI,광고업,광고,19990811,WI331,미디어,G50,커뮤니케이션서비스
002460,10170.0,10220.0,10050.0,10050.0,29052.0,293766070.0,102007500000.0,10150000.0,1.5595703,1.5595703,40576.0,7.77,0.25,1293.0,4.98,500.0,HS화성,KOSPI,건물 건설업,아파트 건설,19880929,WI220,건설,G20,산업재
487570,60600.0,60900.0,59500.0,60400.0,23090.0,1386356300.0,225045990800.0,3725927.0,4.5117188,4.5117188,148012.0,101.34,0.41,596.0,0.0,0.0,HS효성,KOSPI,기타 금융업,지주사업,20240729,WI250,"상사,자본재",G20,산업재
298050,203500.0,205000.0,198600.0,203000.0,18846.0,3780677300.0,909429444000.0,4479948.0,11.09375,11.09375,233784.0,18.2,0.87,11154.0,3.2,6500.0,HS효성첨단소재,KOSPI,화학섬유 제조업,PET타이어코드,20180713,WI110,화학,G15,소재
003560,0.0,0.0,0.0,10760.0,0.0,0.0,76220934800.0,7083730.0,1.1796875,1.1796875,15486.0,0.0,0.69,0.0,0.0,0.0,아이에이치큐,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업","매니지먼트, 음반, 드라마 제작, 유료방송, 프로그램 공급, 광고대행",19731218,__industryCode__,__industryName__,__sectorCode__,__sectorName__
015360,61700.0,62900.0,61700.0,62700.0,8788.0,548106850.0,357390000000.0,5700000.0,10.046875,10.046875,111347.0,9.24,0.56,6789.0,6.38,4000.0,INVENI,KOSPI,회사 본부 및 경영 컨설팅 서비스업,지주사업,19961224,WI800,유틸리티,G55,유틸리티
095340,79800.0,80100.0,77900.0,79500.0,123580.0,9773443900.0,1685166111000.0,21197058.0,18.09375,18.09375,25547.0,29.76,3.11,2671.0,1.02,810.0,ISC,KOSDAQ,기계장비 및 관련 물품 도매업,반도체테스트소켓,20071001,WI620,반도체,G45,IT
175330,22400.0,22600.0,21800.0,22050.0,385205.0,8486077650.0,4215588325200.0,191183144.0,35.21875,35.21875,29348.0,6.41,0.75,3439.0,4.51,995.0,JB금융지주,KOSPI,기타 금융업,금융지주 회사,20130718,WI500,은행,G40,금융
950170,6330.0,6350.0,6000.0,6180.0,101426.0,617829385.0,319792430640.0,51746348.0,7.328125,7.328125,,,,,,,JTC,KOSDAQ,종합 소매업,"식품류, 생활용품류, 화장품류 (사후면세업)",20180406,WI340,소매(유통),G25,경기관련소비재
234080,13580.0,13600.0,13370.0,13580.0,63201.0,853624435.0,215033243320.0,15834554.0,7.0898438,7.0898438,12945.0,4.78,1.05,2841.0,3.68,500.0,JW생명과학,KOSPI,의약품 제조업,"기초수액, TPN, 특수수액, HEMO, 영양수액 등",20161027,WI410,건강관리,G35,건강관리
067290,1430.0,1430.0,1404.0,1414.0,103345.0,145891631.0,75473842164.0,53376126.0,1.7197266,1.7197266,506.0,14.88,2.79,95.0,0.0,0.0,JW신약,KOSDAQ,의약품 제조업,"매니큐어세트, 손톱깎이",20030211,WI410,건강관리,G35,건강관리
001060,23900.0,24050.0,23400.0,23500.0,50874.0,1201736100.0,547219355000.0,23285930.0,7.0703125,7.0703125,13406.0,8.89,1.75,2644.0,1.91,450.0,JW중외제약,KOSPI,의약품 제조업,"수액제,이상지질혈증치료제,혈우병치료제,소화기궤양치료제,항생제,도매",19760614,WI410,건강관리,G35,건강관리
096760,3330.0,3350.0,3275.0,3300.0,80022.0,264005830.0,243952308600.0,73924942.0,1.9199219,1.9199219,3248.0,3.78,1.02,874.0,3.48,115.0,JW홀딩스,KOSPI,기타 금융업,의약품 수출입업,20070731,WI410,건강관리,G35,건강관리
035900,79400.0,79500.0,78200.0,79000.0,347657.0,27356689950.0,2807066868000.0,35532492.0,19.15625,19.15625,14445.0,26.77,5.47,2951.0,0.68,534.0,JYP Ent.,KOSDAQ,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음 관련 제품,20010830,WI331,미디어,G50,커뮤니케이션서비스
318000,5450.0,5590.0,5350.0,5430.0,131654.0,719703360.0,47459410890.0,8740223.0,3.359375,3.359375,5163.0,12.54,1.05,433.0,1.38,75.0,KBG,KOSDAQ,합성고무 및 플라스틱 물질 제조업,"실리콘 소재(실란 모노머, 실리콘 레진&폴리머, 실리콘 융합소재)",20190801,WI110,화학,G15,소재
008970,2575.0,2715.0,2550.0,2570.0,2511757.0,6582123605.0,205345330990.0,79900907.0,0.44995117,0.44995117,1278.0,0.0,2.01,0.0,0.0,0.0,KBI동양철관,KOSPI,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",19770305,WI210,철강,G15,소재
024840,1872.0,1919.0,1861.0,1897.0,590283.0,1114879164.0,66222750503.0,34909199.0,3.4296875,3.4296875,3559.0,82.48,0.53,23.0,0.0,0.0,KBI메탈,KOSDAQ,1차 비철금속 제조업,"동ROD, 모터코어",19941229,WI230,기계,G20,산업재
105560,118300.0,119600.0,114700.0,116000.0,1013640.0,117164264050.0,44249603948000.0,381462103.0,77.0625,77.0625,154949.0,9.01,0.75,12880.0,2.74,3174.0,KB금융,KOSPI,기타 금융업,-,20081010,WI500,은행,G40,금융
415640,9790.0,9950.0,9700.0,9900.0,173570.0,1714567615.0,1213200925200.0,122545548.0,0.38989258,0.38989258,,,,,,,KB발해인프라,KOSPI,신탁업 및 집합투자업,,20241129,WI999,리츠,G99,리츠
432320,4000.0,4000.0,3985.0,4000.0,52890.0,211296735.0,405657140000.0,101414285.0,0.2800293,0.2800293,,,,,,,KB스타리츠,KOSPI,부동산 임대 및 공급업,"벨기에 North Galaxy Towers, 영국 Samsung Europe HQ",20221006,WI999,리츠,G99,리츠
024120,3540.0,3570.0,3485.0,3495.0,15891.0,55528842.0,40192500000.0,11500000.0,6.2382812,6.2382812,10346.0,13.65,0.34,256.0,5.72,200.0,KB오토시스,KOSDAQ,자동차 신품 부품 제조업,브레이크패드,19941207,WI300,자동차,G25,경기관련소비재
002380,443500.0,460000.0,437500.0,453000.0,33062.0,14921826250.0,4025571363000.0,8886471.0,12.2890625,12.2890625,685232.0,10.73,0.66,42230.0,2.21,10000.0,KCC,KOSPI,기타 화학제품 제조업,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조",19730625,WI220,건설,G20,산업재
021320,4980.0,4980.0,4815.0,4830.0,35915.0,173692510.0,103362000000.0,21400000.0,1.9501953,1.9501953,25498.0,6.04,0.19,800.0,3.31,160.0,KCC건설,KOSDAQ,건물 건설업,"토목 건축공사, 분양공사",20010821,WI220,건설,G20,산업재
344820,26550.0,27000.0,26400.0,26500.0,44679.0,1185143575.0,423218568000.0,15970512.0,7.2890625,7.2890625,93390.0,11.43,0.28,2318.0,6.79,1800.0,KCC글라스,KOSPI,유리 및 유리제품 제조업,판유리 등,20200121,WI220,건설,G20,산업재
009070,5890.0,5910.0,5690.0,5780.0,447828.0,2581285175.0,173400000000.0,30000000.0,3.2695312,3.2695312,9858.0,6.72,0.59,860.0,1.3,75.0,KCTC,KOSPI,도로 화물 운송업,"화물자동차운송,항만하역,창고보관,컨테이너조작,중량물해상운송",19780929,WI260,운송,G20,산업재
009440,0.0,0.0,0.0,756.0,0.0,0.0,17568790596.0,23239141.0,0.8100586,0.8100586,7136.0,0.46,0.11,1642.0,0.0,0.0,KC그린홀딩스,KOSPI,기타 금융업,기타금융업,19941105,__industryCode__,__industryName__,__sectorCode__,__sectorName__
119650,0.0,0.0,0.0,918.0,0.0,0.0,100782913662.0,109785309.0,0.099975586,0.099975586,2632.0,0.0,0.35,0.0,0.0,0.0,KC코트렐,KOSPI,일반 목적용 기계 제조업,전기집진기 등,20100129,__industryCode__,__industryName__,__sectorCode__,__sectorName__
044180,633.0,635.0,598.0,611.0,524402.0,318472700.0,16324575189.0,26717799.0,5.4414062,5.4414062,1477.0,3.62,0.41,169.0,0.0,0.0,KD,KOSDAQ,건물 건설업,건설사업(완성건물),20001116,WI220,건설,G20,산업재
092220,816.0,821.0,797.0,806.0,935980.0,758362869.0,161815091646.0,200763141.0,5.3085938,5.3085938,1739.0,0.0,0.46,0.0,0.0,0.0,KEC,KOSPI,반도체 제조업,반도체 제조,20061016,WI620,반도체,G45,IT
046440,5110.0,5110.0,5010.0,5080.0,106576.0,538754790.0,193094874160.0,38010802.0,5.3203125,5.3203125,9371.0,19.39,0.54,262.0,4.33,220.0,KG모빌리언스,KOSDAQ,소프트웨어 개발 및 공급업,유무선전화결제서비스,20041214,WI602,IT서비스,G45,IT
003620,3635.0,3855.0,3570.0,3735.0,776554.0,2894502855.0,755870296320.0,202374912.0,23.15625,23.15625,7233.0,21.34,0.52,175.0,0.0,0.0,KG모빌리티,KOSPI,자동차용 엔진 및 자동차 제조업,"자동차,자동차부품,차륜,정비 제조/도소매",19750529,WI300,자동차,G25,경기관련소비재
016380,5590.0,5600.0,5520.0,5550.0,124794.0,692921280.0,555049378350.0,100008897.0,5.5585938,5.5585938,20053.0,4.15,0.28,1338.0,4.5,250.0,KG스틸,KOSPI,1차 철강 제조업,"철강재(냉연강판,아연도강판,칼라강판,석도강판,선재류,강관,형강,봉강),비철금속 제조,도매",19860203,WI210,철강,G15,소재
151860,5920.0,5960.0,5760.0,5820.0,125878.0,734499070.0,277049471640.0,47603002.0,3.3496094,3.3496094,32529.0,3.1,0.18,1876.0,2.06,120.0,KG에코솔루션,KOSDAQ,자동차 차체나 트레일러 제조업,"집단에너지(스팀), 산화동, 폐기물 소각",20130724,WI300,자동차,G25,경기관련소비재
035600,10480.0,10490.0,10350.0,10440.0,92666.0,965405275.0,287668290960.0,27554434.0,6.921875,6.921875,18056.0,6.74,0.58,1549.0,4.79,500.0,KG이니시스,KOSDAQ,소프트웨어 개발 및 공급업,전자지불서비스,20021122,WI602,IT서비스,G45,IT
001390,5220.0,5230.0,5120.0,5140.0,140033.0,721845150.0,351930865600.0,68469040.0,8.7734375,8.7734375,13897.0,5.59,0.37,919.0,2.53,130.0,KG케미칼,KOSPI,기초 화학물질 제조업,"콘크리트혼화제, 비료, 친환경농자재, 수처리제",19890825,WI300,자동차,G25,경기관련소비재
226360,0.0,0.0,0.0,2555.0,0.0,0.0,67617390260.0,26464732.0,2.1699219,2.1699219,4709.0,0.0,0.54,0.0,0.0,0.0,KH 건설,KOSDAQ,토목 건설업,기업인수합병,20151022,__industryCode__,__industryName__,__sectorCode__,__sectorName__
111870,0.0,0.0,0.0,8910.0,0.0,0.0,62746456410.0,7042251.0,1.0595703,1.0595703,15478.0,0.0,0.58,0.0,0.0,0.0,KH 미래물산,KOSDAQ,영상 및 음향기기 제조업,"이어폰,헤드폰,키패드",20101105,__industryCode__,__industryName__,__sectorCode__,__sectorName__
033180,0.0,0.0,0.0,5310.0,0.0,0.0,138166306200.0,26020020.0,14.2734375,14.2734375,18796.0,0.0,0.28,0.0,0.0,0.0,KH 필룩스,KOSPI,전자부품 제조업,"전자부품(페라이트코아,트랜스포머,데코램프) 제조/온라인정보 제공/부동산 임대",20011226,__industryCode__,__industryName__,__sectorCode__,__sectorName__
060720,12800.0,12800.0,12580.0,12680.0,180946.0,2292170200.0,300229964560.0,23677442.0,11.78125,11.78125,11959.0,13.21,1.06,960.0,2.6,330.0,KH바텍,KOSDAQ,전자부품 제조업,"휴대폰부품(SHIELD, BRACKET)",20020521,WI610,IT하드웨어,G45,IT
001940,25800.0,25900.0,25300.0,25650.0,8973.0,230002075.0,363624147000.0,14176380.0,7.5390625,7.5390625,93328.0,10.07,0.27,2548.0,7.02,1800.0,KISCO홀딩스,KOSPI,1차 철강 제조업,지주사업,19891113,WI210,철강,G15,소재
058400,707.0,707.0,699.0,703.0,204699.0,143636833.0,93098093160.0,132429720.0,0.0,0.0,1659.0,11.52,0.42,61.0,2.84,20.0,KNN,KOSDAQ,텔레비전 방송업,방송프로그램 제작 및 송출,20101103,WI331,미디어,G50,커뮤니케이션서비스
025000,48600.0,49100.0,48200.0,48600.0,4184.0,202437225.0,235224000000.0,4840000.0,18.984375,18.984375,145591.0,3.6,0.33,13504.0,6.69,3250.0,KPX케미칼,KOSPI,기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매",19941227,WI110,화학,G15,소재
092230,68400.0,68500.0,67500.0,68200.0,2451.0,165940000.0,288120857200.0,4224646.0,28.140625,28.140625,256552.0,3.45,0.27,19783.0,6.23,4250.0,KPX홀딩스,KOSPI,기초 화학물질 제조업,지주회사,20061012,WI110,화학,G15,소재
000040,507.0,517.0,505.0,509.0,141713.0,71961199.0,43964968656.0,86375184.0,29.515625,29.515625,543.0,0.0,0.94,0.0,0.0,0.0,KR모터스,KOSPI,그외 기타 운송장비 제조업,"이륜차(오토바이) 제조,도매",19760525,WI300,자동차,G25,경기관련소비재
044450,9370.0,9370.0,9210.0,9320.0,62692.0,582435100.0,215160401600.0,23085880.0,7.3007812,7.3007812,23452.0,3.66,0.4,2543.0,4.29,400.0,KSS해운,KOSPI,해상 운송업,"특수화물해상운송(액화가스,LPG,암모니아,VCM,석유화학제품 등), 선박대여",20071026,WI260,운송,G20,산업재
101000,1010.0,1016.0,970.0,980.0,2067894.0,2037232948.0,32777865960.0,33446802.0,0.2199707,0.2199707,1174.0,0.0,0.83,0.0,0.0,0.0,KS인더스트리,KOSDAQ,특수 목적용 기계 제조업,"선박용 크레인,선박구성부품,선박의장품,철구조물 제조/철판 도매/부동산 임대",20091106,WI240,조선,G20,산업재
030200,49900.0,50000.0,49450.0,49750.0,449093.0,22344509730.0,12538078828750.0,252021685.0,49.0,100.0,65942.0,26.02,0.75,1912.0,4.02,2000.0,KT,KOSPI,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",19981223,WI700,통신서비스,G50,커뮤니케이션서비스
033780,136900.0,136900.0,133800.0,134400.0,257186.0,34569312750.0,16110897868800.0,119872752.0,41.0,41.0,85662.0,11.88,1.57,11314.0,4.02,5400.0,KT&G,KOSPI,담배 제조업,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",19991008,WI400,필수소비재,G30,필수소비재
058850,3045.0,3085.0,3030.0,3040.0,495266.0,1512781345.0,129762400000.0,42685000.0,8.3671875,8.3671875,5065.0,21.87,0.6,139.0,3.29,100.0,KTcs,KOSPI,기타 정보 서비스업,전화번호검색 데이타제공/콜센터 운영,20100916,WI250,"상사,자본재",G20,산업재
058860,2740.0,2745.0,2725.0,2735.0,98682.0,269732702.0,95183470000.0,34802000.0,5.8085938,5.8085938,6796.0,7.07,0.4,387.0,4.39,120.0,KTis,KOSPI,기타 정보 서비스업,"114전화번호안내, 고객센터",20101217,WI250,"상사,자본재",G20,산업재
089600,13620.0,13620.0,13480.0,13510.0,17040.0,230290350.0,156285882130.0,11568163.0,5.171875,5.171875,17644.0,0.0,0.77,0.0,5.18,700.0,KT나스미디어,KOSDAQ,광고업,광고매체 판매,20130717,WI331,미디어,G50,커뮤니케이션서비스
418470,13580.0,13580.0,13230.0,13260.0,31226.0,417329185.0,113555842140.0,8563789.0,5.5117188,5.5117188,8287.0,9.76,1.6,1358.0,0.0,0.0,KT밀리의서재,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업",전자책 정기구독 서비스,20230927,WI331,미디어,G50,커뮤니케이션서비스
043610,1902.0,1902.0,1879.0,1889.0,74465.0,140210181.0,109780062382.0,58115438.0,1.0,1.0,2843.0,0.0,0.66,0.0,0.0,0.0,KT지니뮤직,KOSDAQ,영상·오디오물 제공 서비스업,디지털 음악 서비스 및 음원유통,20000720,WI331,미디어,G50,커뮤니케이션서비스
122450,3905.0,3925.0,3850.0,3855.0,46802.0,181014835.0,172780460070.0,44819834.0,1.7197266,3.5195312,8213.0,1.94,0.47,1986.0,4.93,190.0,KX,KOSDAQ,텔레비전 방송업,방송채널사업 및 방송송출서비스,20110525,WI250,"상사,자본재",G20,산업재
052900,991.0,1004.0,987.0,995.0,174785.0,173594408.0,54831979415.0,55107517.0,1.9199219,1.9199219,2324.0,5.56,0.43,179.0,0.0,0.0,KX하이텍,KOSDAQ,플라스틱제품 제조업,TRAY(반도체Packing재료),20050118,WI620,반도체,G45,IT
036560,15070.0,15530.0,15070.0,15160.0,9908.0,150797560.0,238770000000.0,15750000.0,5.0585938,5.0585938,30627.0,12.44,0.49,1219.0,5.28,800.0,KZ정밀,KOSDAQ,일반 목적용 기계 제조업,"펌프, 밸브, 주물",19991228,WI230,기계,G20,산업재
061970,5370.0,5410.0,5230.0,5260.0,330419.0,1753756240.0,305516611560.0,58083006.0,30.046875,30.046875,5253.0,0.0,1.0,0.0,0.0,0.0,LB세미콘,KOSDAQ,반도체 제조업,"골드범핑, 솔더범핑 등",20110131,WI620,반도체,G45,IT
309960,5200.0,5360.0,5140.0,5190.0,135694.0,704237850.0,120497470410.0,23217239.0,2.640625,2.640625,5176.0,13.91,1.0,373.0,3.85,200.0,LB인베스트먼트,KOSDAQ,기타 금융업,중소기업 창업투자,20230329,WI500,은행,G40,금융
093050,18440.0,18590.0,18170.0,18370.0,90300.0,1650346575.0,537138800000.0,29240000.0,12.6484375,12.6484375,57258.0,6.82,0.32,2694.0,3.81,700.0,LF,KOSPI,봉제의복 제조업,"기성복, 의류, 잡화, 제조",20061201,WI310,"화장품,의류",G25,경기관련소비재
003550,85000.0,85000.0,82000.0,83400.0,243724.0,20302986700.0,12862080189000.0,154221585.0,35.59375,35.59375,175634.0,22.47,0.47,3712.0,3.72,3100.0,LG,KOSPI,기타 금융업,지주회사,19700213,WI250,"상사,자본재",G20,산업재
034220,14500.0,14790.0,14250.0,14500.0,3779300.0,54782654260.0,7250000000000.0,500000000.0,27.125,27.125,13085.0,0.0,1.11,0.0,0.0,0.0,LG디스플레이,KOSPI,전자부품 제조업,"고화질, 초대형, 폴더블 고부가가치 디스플레이 제품 개발, 제조",20040723,WI640,디스플레이,G45,IT
051900,292500.0,293000.0,286500.0,288000.0,44194.0,12720604750.0,4407108192000.0,15302459.0,26.96875,26.96875,332194.0,25.53,0.87,11281.0,1.22,3500.0,LG생활건강,KOSPI,기타 화학제품 제조업,"화장품,생활용품 제조,도매",20010425,WI310,"화장품,의류",G25,경기관련소비재
